Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;Kindle;libros niños de 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros niños de 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros niños de 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;675;3;0.0044;0.93;0.31;0;0.00;;0;0.00
PAUSED;Kindle;libros novedades;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.27;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros novedades;BROAD;CAMPAIGN_PAUSED;0.16;0.20;0.34;0.08;;242;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros novedades;EXACT;CAMPAIGN_PAUSED;0.15;0.23;0.23;0.08;;31;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros originales para niños 11 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros originales para niños 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros originales para niños 11 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 10 años;BROAD;CAMPAIGN_PAUSED;0.22;0.28;0.56;0.08;;103;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 10 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.33;0.48;0.08;;49;1;0.0204;0.08;0.08;0;0.00;;0;0.00
ENABLED;Kindle;libros para 10 años;EXACT;CAMPAIGN_PAUSED;0.28;0.39;0.78;0.08;;20;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 11 años;BROAD;CAMPAIGN_PAUSED;0.17;0.24;0.40;0.08;;134;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 11 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.46;0.08;;11;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 11-12 años;BROAD;CAMPAIGN_PAUSED;0.17;0.27;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 11-12 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.29;0.29;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 11-12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.29;0.29;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 a 14 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 a 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.20;0.20;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 a 14 años;EXACT;CAMPAIGN_PAUSED;0.13;0.20;0.20;0.08;;110;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para 12 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.25;0.38;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.20;0.31;0.08;;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años;BROAD;CAMPAIGN_PAUSED;0.18;0.25;0.50;0.08;;381;2;0.0052;0.28;0.14;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de aventuras;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de aventuras;EXACT;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de aventuras;BROAD;CAMPAIGN_PAUSED;0.20;0.30;0.58;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de chicas;BROAD;CAMPAIGN_PAUSED;;;;0.08;;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de chicas;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 12 años de chicas;EXACT;CAMPAIGN_PAUSED;;;;0.08;;97;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años;BROAD;CAMPAIGN_PAUSED;0.16;0.20;0.31;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.19;0.31;0.08;;29;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años;EXACT;CAMPAIGN_PAUSED;0.14;0.17;0.33;0.08;;24;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años de chicas;BROAD;CAMPAIGN_PAUSED;0.14;0.15;0.30;0.08;;102;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años de chicas;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 13 años de chicas;EXACT;CAMPAIGN_PAUSED;;;;0.08;;78;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años;BROAD;CAMPAIGN_PAUSED;0.15;0.20;0.30;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.18;0.08;;26;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años;EXACT;CAMPAIGN_PAUSED;0.13;0.21;0.21;0.08;;182;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicas;BROAD;CAMPAIGN_PAUSED;;;;0.08;;14;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicas;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicas;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicos;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicos;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 14 años de chicos;EXACT;CAMPAIGN_PAUSED;;;;0.08;;33;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 15 años;BROAD;CAMPAIGN_PAUSED;0.16;0.21;0.30;0.08;;150;3;0.02;1.03;0.34;0;0.00;;0;0.00
ENABLED;Kindle;libros para 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 15 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;183;6;0.0328;1.63;0.27;0;0.00;;0;0.00
ENABLED;Kindle;libros para 16 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;35;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 16 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 17 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 17 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;42;1;0.0238;0.03;0.03;0;0.00;;0;0.00
ENABLED;Kindle;libros para 20 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;50;1;0.02;1.02;1.02;0;0.00;;0;0.00
ENABLED;Kindle;libros para 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para 20 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.16;0.20;0.40;0.08;;896;1;0.0011;0.03;0.03;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes;EXACT;CAMPAIGN_PAUSED;0.14;0.20;0.40;0.08;;296;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes;BROAD;CAMPAIGN_PAUSED;0.15;0.20;0.40;0.08;;3802;10;0.0026;2.53;0.25;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes 16 años;BROAD;CAMPAIGN_PAUSED;0.18;0.22;0.34;0.08;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes 16 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.34;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 12 años;BROAD;CAMPAIGN_PAUSED;0.13;0.18;0.36;0.08;;31;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para adolescentes de 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.36;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 12 años;EXACT;CAMPAIGN_PAUSED;0.13;0.18;0.36;0.08;;290;3;0.0103;2.64;0.88;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 13 años;EXACT;CAMPAIGN_PAUSED;0.16;0.26;0.30;0.08;;239;2;0.0084;0.99;0.50;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 13 años;BROAD;CAMPAIGN_PAUSED;0.16;0.26;0.52;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 13 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.26;0.30;0.08;;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años;EXACT;CAMPAIGN_PAUSED;0.14;0.20;0.20;0.08;;571;4;0.007;0.42;0.11;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años;BROAD;CAMPAIGN_PAUSED;0.14;0.21;0.21;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.32;0.08;;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años chicas;BROAD;CAMPAIGN_PAUSED;;;;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años chicas;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 14 años chicas;EXACT;CAMPAIGN_PAUSED;;;;0.08;;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 15 años;BROAD;CAMPAIGN_PAUSED;0.16;0.21;0.29;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 15 años;EXACT;CAMPAIGN_PAUSED;0.16;0.21;0.29;0.08;;190;1;0.0053;0.37;0.37;0;0.00;;0;0.00
PAUSED;Kindle;libros para adolescentes de 15 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.29;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 16 años;BROAD;CAMPAIGN_PAUSED;0.18;0.22;0.34;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para adolescentes de 16 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.34;0.08;;352;1;0.0028;0.05;0.05;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicas de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicas de 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;45;1;0.0222;0.17;0.17;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicas de 12 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicos de 14 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicos de 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para chicos de 14 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;145;1;0.0069;0.13;0.13;0;0.00;;0;0.00
ENABLED;Kindle;libros para jovenes entre 12-16 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para jovenes entre 12-16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para jovenes entre 12-16 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para kindle;EXACT;CAMPAIGN_PAUSED;0.18;0.24;0.43;0.08;;7266;1;0.0001;0.97;0.97;0;0.00;;0;0.00
ENABLED;Kindle;libros para kindle;BROAD;CAMPAIGN_PAUSED;0.18;0.22;0.31;0.08;;15613;61;0.0039;20.43;0.33;0;0.00;;0;0.00
PAUSED;Kindle;libros para kindle;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.08;;1455;5;0.0034;2.48;0.50;0;0.00;;0;0.00
ENABLED;Kindle;libros para leer;PHRASE;CAMPAIGN_PAUSED;0.15;0.22;0.32;0.08;;1200;1;0.0008;0.16;0.16;0;0.00;;0;0.00
ENABLED;Kindle;libros para leer;EXACT;CAMPAIGN_PAUSED;0.19;0.23;0.38;0.08;;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para leer;BROAD;CAMPAIGN_PAUSED;0.30;0.45;0.65;0.08;;1939;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 10 años;BROAD;CAMPAIGN_PAUSED;0.21;0.27;0.36;0.08;;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 10 años;PHRASE;CAMPAIGN_PAUSED;0.22;0.29;0.58;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 10 años;EXACT;CAMPAIGN_PAUSED;0.21;0.30;0.36;0.08;;119;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 12 años;BROAD;CAMPAIGN_PAUSED;0.23;0.27;0.54;0.08;;36;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 12 años;PHRASE;CAMPAIGN_PAUSED;0.23;0.34;0.34;0.08;;20;1;0.05;0.26;0.26;0;0.00;;0;0.00
ENABLED;Kindle;libros para niña de 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;103;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;80;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;160;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;40;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;460;4;0.0087;0.83;0.21;0;0.00;;642;2.92
ENABLED;Kindle;libros para niñas de 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 10 años divertidos;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 10 años divertidos;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 10 años divertidos;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 a 12 años;BROAD;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.26;0.37;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 a 12 años;EXACT;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;42;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niñas de 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;3488;3;0.0009;1.13;0.38;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 13 años;BROAD;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.08;;46;1;0.0217;0.68;0.68;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 13 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;39;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 13 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 14 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.25;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 15 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;27;2;0.0741;0.41;0.21;0;0.00;;0;0.00
ENABLED;Kindle;libros para niñas de 15 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;110;1;0.0091;0.29;0.29;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;642;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;161;2;0.0124;0.45;0.23;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;353;5;0.0142;1.85;0.37;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;3458;5;0.0014;2.24;0.45;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 14 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.25;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;33;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 11 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.42;0.42;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 11 años;EXACT;CAMPAIGN_PAUSED;0.16;0.29;0.29;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 11 años;BROAD;CAMPAIGN_PAUSED;0.16;0.29;0.29;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 12 años;BROAD;CAMPAIGN_PAUSED;0.24;0.27;0.32;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.27;0.32;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 a 12 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años;EXACT;CAMPAIGN_PAUSED;0.20;0.24;0.48;0.08;;459;1;0.0022;0.60;0.60;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.45;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años de aventuras;BROAD;CAMPAIGN_PAUSED;0.15;0.20;0.29;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años de aventuras;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.29;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años de aventuras;EXACT;CAMPAIGN_PAUSED;0.15;0.20;0.29;0.08;;578;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años mas vendidos;BROAD;CAMPAIGN_PAUSED;0.17;0.23;0.46;0.08;;20;1;0.05;0.15;0.15;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.33;0.33;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
