Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;BROAD;libros infantiles 3 años emociones;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 12 años niños;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 12 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.21;0.22;0.10;40909090909090900%;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 11 y 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.14;0.21;0.10;3333333333333330%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.19;0.21;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles 10 años niños;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles 10 años niñas;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles 10 años mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.19;0.26;0.10;40.0%;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantil 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros ilustrados 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros harry potter español coleccion completa;BROAD;TARGETING_CLAUSE_PAUSED;0.12;0.16;0.21;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros harry potter español;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.40;0.10;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros gratis juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.20;0.25;0.35;0.10;6428571428571420%;164;4;0.0244;0.97;0.24;0;0.00;;0;0.00
PAUSED;BROAD;libros gratis infantiles 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros gratis;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.22;0.32;0.03;<5%;518;1;0.0019;0.04;0.04;0;0.00;;0;0.00
PAUSED;BROAD;libros george rr martin;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;16;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros george rr martin;BROAD;TARGETING_CLAUSE_PAUSED;0.12;0.16;0.16;0.10;>95%;35;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros futbol niños 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros fantasía juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.30;0.25;29545454545454500%;184;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasy;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.15;0.19;0.10;8354978354978350%;1566;1;0.0006;1.14;1.14;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.21;0.30;0.10;60.0%;178;7;0.0393;3.40;0.49;0;0.00;;0;0.00
PAUSED;BROAD;libros fantasia juvenil espanol;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia juvenil;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.25;0.20;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia juvenil;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.19;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros fantasia epica;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia adultos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.36;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros fantasia adultos;EXACT;TARGETING_CLAUSE_PAUSED;0.17;0.21;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros fantasia;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.22;0.44;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros fantasia;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.27;0.23;23132112815437900%;4423;32;0.0072;34.61;1.08;0;0.00;;73;0.26
ENABLED;BROAD;libros espanol adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros espanol adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros en español para niños de 3-5 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros en ebook para adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros elige tu propia aventura 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.12;0.13;0.26;0.10;50.0%;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros electrónicos;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.24;0.33;0.10;15736040609137000%;554;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros electronicos kindle;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.33;0.10;>95%;44;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros el señor de los anillos;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.21;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros educativos 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros educativos 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros ebook;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.23;0.31;0.10;5347593582887700%;525;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros divertidos para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros divertidos para niños de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros divertidos niñas 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros digitales;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.22;0.34;0.10;28065395095367800%;352;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros didacticos 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de poesia juvenil;EXACT;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.23;0.10;;91;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de poesia juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.23;0.10;;25;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de niños de 9 a 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.27;0.54;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.25;0.37;0.10;3288590604026840%;83;1;0.012;0.36;0.36;0;0.00;;0;0.00
PAUSED;BROAD;libros de niños de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de niñas de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.25;0.37;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de niñas de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de niñas de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de misterio para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.21;0.25;0.32;0.10;<5%;5;1;0.2;0.14;0.14;0;0.00;;0;0.00
ENABLED;BROAD;libros de magia para adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;5789473684210520%;14;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de magia para adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura para niños de 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura para niños de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.30;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de lectura para niños de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de lectura para niñas de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura para 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.25;0.29;0.58;0.10;4347826086956520%;51;1;0.0196;0.51;0.51;1;15.99;0.0319;0;0.00
ENABLED;BROAD;libros de lectura 15 anos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de lectura 15 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.25;0.29;0.58;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de lectura 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.30;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de lectura 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.46;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de laura gallego;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.17;0.33;0.11;7666666666666660%;181;3;0.0166;0.39;0.13;0;0.00;;0;0.00
PAUSED;BROAD;libros de juveniles;EXACT;TARGETING_CLAUSE_PAUSED;0.17;0.21;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de juveniles;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de intriga para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de harry potter en español;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de harry potter;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.21;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasía;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.22;0.44;0.22;4878892733564010%;4071;33;0.0081;29.08;0.88;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia y aventuras;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;5714285714285710%;6;1;0.1667;1.08;1.08;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia para adultos;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia para adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.24;0.34;0.10;4140625%;103;5;0.0485;2.44;0.49;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia para adolescentes;EXACT;TARGETING_CLAUSE_PAUSED;0.24;0.29;0.34;0.10;10.0%;25;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia medieval;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.15;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia medieval;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.14;0.14;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia juveniles;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.21;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia juveniles;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.25;0.05;34949551569506700%;3256;47;0.0144;18.96;0.40;1;15.99;11.857;0;0.00
ENABLED;BROAD;libros de fantasia juveniles;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.19;50.0%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia epica;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.40;0.10;2571428571428570%;49;1;0.0204;0.25;0.25;0;0.00;;0;0.00
ENABLED;BROAD;libros de fantasia adultos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.36;0.10;4021978021978020%;666;12;0.018;6.94;0.58;2;18.87;0.3678;0;0.00
PAUSED;BROAD;libros de fantasia adultos;EXACT;TARGETING_CLAUSE_PAUSED;0.17;0.21;0.36;0.10;21468926553672300%;6487;20;0.0031;8.28;0.41;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia adultos;PHRASE;TARGETING_CLAUSE_PAUSED;0.19;0.23;0.41;0.10;5791139240506320%;857;26;0.0303;9.38;0.36;0;0.00;;0;0.00
PAUSED;BROAD;libros de fantasia;PHRASE;TARGETING_CLAUSE_PAUSED;0.16;0.20;0.33;0.10;5361842105263150%;2931;45;0.0154;33.79;0.75;2;31.98;10.566;0;0.00
PAUSED;BROAD;libros de fantasia;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.22;0.44;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de escritura para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de chistes para niños 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de cantantes;EXACT;TARGETING_CLAUSE_PAUSED;0.13;0.13;0.20;0.10;;60;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de cantantes;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.13;0.20;0.10;;54;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.29;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras para niños de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras para adultos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.25;0.41;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras para adultos;EXACT;TARGETING_CLAUSE_PAUSED;0.18;0.23;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras para adultos;PHRASE;TARGETING_CLAUSE_PAUSED;0.16;0.25;0.50;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras para adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.19;0.22;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras para 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras para 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.22;0.27;0.37;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras para 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.25;0.43;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventuras 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.14;6231884057971010%;62;6;0.0968;3.87;0.65;1;15.99;0.242;0;0.00
ENABLED;BROAD;libros de aventuras 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.22;0.27;0.37;0.10;3461538461538460%;14;2;0.1429;1.44;0.72;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.25;0.43;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de aventuras;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.20;0.28;0.10;169811320754717%;2501;3;0.0012;1.24;0.41;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventura para adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.22;0.10;3595505617977520%;78;1;0.0128;0.27;0.27;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventura para adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de aventura;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.28;0.20;2901234567901230%;2095;6;0.0029;3.91;0.65;0;0.00;;0;0.00
ENABLED;BROAD;libros de amor 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7906976744186040%;47;1;0.0213;0.38;0.38;0;0.00;;0;0.00
PAUSED;BROAD;libros de adolescentes chicas;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.17;0.30;0.10;4868421052631570%;681;1;0.0015;1.29;1.29;0;0.00;;0;0.00
PAUSED;BROAD;libros de adolescentes chicas;EXACT;TARGETING_CLAUSE_PAUSED;0.18;0.20;0.29;0.10;4074074074074070%;1981;2;0.001;2.14;1.07;1;15.99;0.1338;0;0.00
ENABLED;BROAD;libros de adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.19;0.38;0.02;3310203369119310%;9369;133;0.0142;95.43;0.72;4;63.96;1.492;0;0.00
PAUSED;BROAD;libros de adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;20309477756286200%;9074;26;0.0029;10.53;0.41;0;0.00;;0;0.00
PAUSED;BROAD;libros de acción para adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de accion para adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de accion para adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4347826086956520%;136;2;0.0147;0.65;0.32;0;0.00;;0;0.00
ENABLED;BROAD;libros de 9 a 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;42857142857142800%;7;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de 8 a 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de 14 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;>95%;261;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;1264;2;0.0016;0.46;0.23;0;0.00;;0;0.00
ENABLED;BROAD;libros de 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 13 a 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.27;0.27;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 12 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.26;0.47;0.10;9090909090909090%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.24;0.47;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 12 a 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;39726027397260200%;311;3;0.0096;2.20;0.73;0;0.00;;0;0.00
ENABLED;BROAD;libros de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros de 11 a 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.26;0.33;0.10;90.0%;13;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.26;0.52;0.10;6666666666666660%;57;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros de 10 a 12 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.24;0.32;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros chicos 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.15;0.19;0.10;5238095238095230%;264;7;0.0265;6.71;0.96;2;31.98;0.2098;0;0.00
ENABLED;BROAD;libros chicos 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros chicas 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6666666666666660%;10;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros chicas 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros bestsellers;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.22;0.23;0.24;;355;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros baratos 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros aventuras niños 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.29;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros aventuras niños 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.20;0.28;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros aventuras adultos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.25;0.41;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros aventuras adultos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.23;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros aventuras adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.16;0.19;0.22;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros aventuras 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.25;0.43;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
