Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
PAUSED;PHASE;libros de niños de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de niñas de 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de niñas de 11 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.27;0.54;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de niñas de 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de misterio para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.25;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de magia para adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para niños de 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para niños de 11 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.29;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de lectura para niños de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de lectura para niñas de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para adolescentes;EXACT;CAMPAIGN_PAUSED;0.15;0.17;0.23;0.10;63888888888888800%;96;3;0.0312;1.51;0.50;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.24;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para adolescentes;BROAD;CAMPAIGN_PAUSED;0.15;0.17;0.23;0.10;<5%;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura para 12 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.36;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura 15 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura 12 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.36;0.36;0.10;28846153846153800%;71;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de lectura 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de lectura 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.30;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de laura gallego;PHRASE;CAMPAIGN_PAUSED;0.13;0.20;0.30;0.10;26923076923076900%;419;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de juveniles;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.34;0.05;<5%;23208;25;0.0011;6.02;0.24;0;0.00;;0;0.00
ENABLED;PHASE;libros de intriga para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de harry potter en español;PHRASE;CAMPAIGN_PAUSED;0.14;0.20;0.40;0.10;>95%;103;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de harry potter;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.27;0.10;46666666666666600%;6063;3;0.0005;0.56;0.19;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia y aventuras;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia para adultos;PHRASE;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.10;30210526315789400%;1248;13;0.0104;5.50;0.42;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.24;0.29;0.34;0.10;8571428571428570%;26;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia medieval;PHRASE;CAMPAIGN_PAUSED;0.13;0.15;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia juveniles;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.10;<5%;816;2;0.0025;0.23;0.12;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.10;14285714285714200%;36;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia epica;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia adultos;PHRASE;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de escritura para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de chistes para niños 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para niños de 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para adultos;PHRASE;CAMPAIGN_PAUSED;0.16;0.25;0.50;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.22;0.14;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras para 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de aventuras para 10 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.27;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;6956521739130430%;28;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de aventuras 10 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.27;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventuras;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.30;0.10;15384615384615300%;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de aventura para adolescentes;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.22;0.15;61146496815286600%;202;5;0.0248;4.30;0.86;1;15.99;0.2689;0;0.00
ENABLED;PHASE;libros de amor 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de adolescentes chicas;PHRASE;CAMPAIGN_PAUSED;0.18;0.19;0.28;0.10;5526315789473680%;3030;4;0.0013;1.08;0.27;0;0.00;;0;0.00
ENABLED;PHASE;libros de adolescentes;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de accion para adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 9 a 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;50.0%;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de 8 a 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.18;0.18;0.10;20.0%;9;1;0.1111;1.08;1.08;0;0.00;;0;0.00
ENABLED;PHASE;libros de 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 13 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.19;0.31;0.10;<5%;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 13 a 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 12 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 12 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 12 a 14 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.19;0.19;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 11 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.22;0.44;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de 11 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.27;0.27;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de 10 años;PHRASE;CAMPAIGN_PAUSED;0.23;0.31;0.44;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de 10 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.24;0.24;0.10;<5%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros chicos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros chicas 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros chicas 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros bestsellers;PHRASE;CAMPAIGN_PAUSED;;;;0.30;50.0%;1090;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros baratos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras niños 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros aventuras niños 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras adultos;PHRASE;CAMPAIGN_PAUSED;0.16;0.25;0.50;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras adolescentes;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros aventuras 10 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.27;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras;EXACT;CAMPAIGN_PAUSED;0.17;0.20;0.40;0.10;9392265193370160%;328;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.30;0.10;61904761904761900%;475;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros aventuras;BROAD;CAMPAIGN_PAUSED;0.16;0.20;0.28;0.10;44827586206896500%;313;1;0.0032;0.67;0.67;0;0.00;;0;0.00
ENABLED;PHASE;libros aventura historia;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes mas vendidos 2021;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes mas vendidos 2020;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.26;0.10;3333333333333330%;157;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes fantasia;PHRASE;CAMPAIGN_PAUSED;0.14;0.15;0.15;0.10;85.0%;38;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 24 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 23 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 22 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 21 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 19 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chico 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 24 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 23 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 22 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 21 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 19 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes chica 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 18;PHRASE;CAMPAIGN_PAUSED;;;;0.10;3484848484848480%;243;1;0.0041;1.01;1.01;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;14285714285714200%;18;1;0.0556;0.08;0.08;1;2.88;0.0278;0;0.00
ENABLED;PHASE;libros adolescentes 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;40189125295508200%;400;2;0.005;0.46;0.23;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 14 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.30;0.10;20588235294117600%;14;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 14 anos amor;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.15;;2610;5;0.0019;1.04;0.21;1;15.99;0.065;0;0.00
ENABLED;PHASE;libros adolescentes 13 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.25;0.28;0.10;23076923076923000%;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.17;0.34;0.10;28857142857142800%;357;6;0.0168;3.94;0.66;0;0.00;;0;0.00
ENABLED;PHASE;libros adolescentes;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;<5%;11318;15;0.0013;1.39;0.09;2;31.98;0.0435;0;0.00
ENABLED;PHASE;libros adolescentes;EXACT;CAMPAIGN_PAUSED;0.14;0.19;0.38;0.05;14803710297011100%;14297;34;0.0024;17.70;0.52;1;15.99;11.069;0;0.00
ENABLED;PHASE;libros adolescentes;BROAD;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.07;36926360725720300%;6615;28;0.0042;15.82;0.57;0;0.00;;0;0.00
ENABLED;PHASE;libros accion y aventura;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros accion;PHRASE;CAMPAIGN_PAUSED;0.17;0.21;0.34;0.10;80.0%;42;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros a partir de 12 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.16;0.10;2682926829268290%;115;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros a partir de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 9 a 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 25 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 25 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 24 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 24 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 24 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 23 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 23 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 23 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 22 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 22 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 22 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 21 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 21 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 21 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 20 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 20 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 19 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 19 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 19 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 18 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 18 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 18 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;143;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 17 años más vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 17 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros 17 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;664;1;0.0015;0.17;0.17;0;0.00;;0;0.00
